DeltaPHI,DeltaPHI_diff,Depth,Facies,Formation,GR,GR_diff,ILD_log10,ILD_log10_diff,NM_M,NM_M_diff,PE,PE_diff,PHIND,PHIND_diff,RELPOS,RELPOS_diff,Well Name
2.481,3.734,3099.5,2,C SH,78.625,-0.5,0.584,-0.025000000000000022,1,0,2.104,-0.04599999999999982,38.633,-0.9499999999999957,0.11800000000000001,-0.028999999999999984,CHURCHMAN BIBLE
6.147,3.6660000000000004,3100.0,2,C SH,77.938,-0.6869999999999976,0.5760000000000001,-0.007999999999999896,1,0,1.795,-0.30900000000000016,39.556,0.9229999999999947,0.08800000000000001,-0.03,CHURCHMAN BIBLE
-0.7490000000000001,-6.896000000000001,3100.5,2,C SH,61.438,-16.5,0.65,0.07399999999999995,1,0,1.524,-0.2709999999999999,53.678000000000004,14.122000000000007,0.028999999999999998,-0.05900000000000001,CHURCHMAN BIBLE
-10.074,-9.325,3101.0,8,C LM,50.313,-11.125,0.71,0.05999999999999994,2,1,1.605,0.08099999999999996,47.721000000000004,-5.957000000000001,1.0,0.971,CHURCHMAN BIBLE
-21.831999999999997,-11.757999999999997,3101.5,8,C LM,31.828000000000003,-18.485,0.765,0.05500000000000005,2,0,2.533,0.9279999999999999,35.162,-12.559000000000005,0.992,-0.008000000000000007,CHURCHMAN BIBLE
-15.014000000000001,6.817999999999996,3102.0,8,C LM,22.641,-9.187000000000005,0.8390000000000001,0.07400000000000007,2,0,4.492,1.959,19.653,-15.509,0.9840000000000001,-0.007999999999999896,CHURCHMAN BIBLE
-5.4270000000000005,9.587,3102.5,8,C LM,15.867,-6.773999999999997,0.937,0.09799999999999998,2,0,4.785,0.29300000000000015,9.48,-10.172999999999998,0.976,-0.008000000000000118,CHURCHMAN BIBLE
-1.9569999999999999,3.4700000000000006,3103.0,8,C LM,14.469000000000001,-1.3979999999999997,1.058,0.121,2,0,5.008,0.22299999999999986,4.838,-4.642,0.968,-0.008000000000000007,CHURCHMAN BIBLE
-1.133,0.8239999999999998,3103.5,8,C LM,14.492,0.022999999999999687,1.195,0.137,2,0,5.02,0.011999999999999567,3.037,-1.8010000000000002,0.96,-0.008000000000000007,CHURCHMAN BIBLE
0.22699999999999998,1.3599999999999999,3104.0,9,C LM,18.297,3.8049999999999997,1.294,0.09899999999999998,2,0,4.66,-0.35999999999999943,2.8,-0.2370000000000001,0.9520000000000001,-0.007999999999999896,CHURCHMAN BIBLE
1.905,1.678,3104.5,9,C LM,26.609,8.312000000000001,1.273,-0.02100000000000013,2,0,4.656000000000001,-0.0039999999999995595,3.905,1.105,0.9440000000000001,-0.008000000000000007,CHURCHMAN BIBLE
3.264,1.3589999999999998,3105.0,5,C LM,36.469,9.86,1.2229999999999999,-0.050000000000000044,2,0,4.516,-0.14000000000000057,5.72,1.815,0.935,-0.009000000000000008,CHURCHMAN BIBLE
3.449,0.18500000000000005,3105.5,8,C LM,37.0,0.5309999999999988,1.157,-0.06599999999999984,2,0,4.051,-0.46499999999999986,6.707000000000001,0.987000000000001,0.927,-0.008000000000000007,CHURCHMAN BIBLE
3.075,-0.37399999999999967,3106.0,5,C LM,33.375,-3.625,1.069,-0.08800000000000008,2,0,3.863,-0.18800000000000017,6.104,-0.6030000000000006,0.919,-0.008000000000000007,CHURCHMAN BIBLE
2.7030000000000003,-0.3719999999999999,3106.5,5,C LM,28.921999999999997,-4.453000000000003,0.9940000000000001,-0.07499999999999984,2,0,3.945,0.08199999999999985,5.159,-0.9450000000000003,0.9109999999999999,-0.008000000000000118,CHURCHMAN BIBLE
1.9280000000000002,-0.7750000000000001,3107.0,8,C LM,27.438000000000002,-1.4839999999999947,0.9740000000000001,-0.020000000000000018,2,0,4.527,0.5820000000000003,4.957,-0.20199999999999996,0.903,-0.007999999999999896,CHURCHMAN BIBLE
1.9769999999999999,0.04899999999999971,3107.5,6,C LM,26.953000000000003,-0.48499999999999943,0.978,0.0039999999999998925,2,0,4.793,0.266,5.006,0.04900000000000038,0.895,-0.008000000000000007,CHURCHMAN BIBLE
1.5519999999999998,-0.42500000000000004,3108.0,8,C LM,30.734,3.780999999999999,0.991,0.013000000000000012,2,0,4.738,-0.054999999999999716,5.382000000000001,0.37600000000000033,0.887,-0.008000000000000007,CHURCHMAN BIBLE
1.3419999999999999,-0.20999999999999996,3108.5,6,C LM,32.219,1.4849999999999994,1.013,0.02199999999999991,2,0,4.637,-0.10100000000000087,5.055,-0.32700000000000085,0.879,-0.008000000000000007,CHURCHMAN BIBLE
0.6809999999999999,-0.6609999999999999,3109.0,6,C LM,37.688,5.469000000000001,1.04,0.027000000000000135,2,0,4.539,-0.09799999999999986,4.739,-0.31599999999999984,0.871,-0.008000000000000007,CHURCHMAN BIBLE
0.96,0.279,3109.5,6,C LM,35.844,-1.8440000000000012,1.044,0.0040000000000000036,2,0,4.832,0.29300000000000015,3.533,-1.206,0.863,-0.008000000000000007,CHURCHMAN BIBLE
1.4480000000000002,0.4880000000000002,3110.0,6,C LM,42.156000000000006,6.312000000000005,1.051,0.006999999999999895,2,0,4.797,-0.03500000000000014,3.3369999999999997,-0.19600000000000017,0.855,-0.008000000000000007,CHURCHMAN BIBLE
2.736,1.288,3110.5,6,C LM,42.093999999999994,-0.06200000000001182,1.057,0.006000000000000005,2,0,4.5,-0.2969999999999997,4.051,0.7140000000000004,0.847,-0.008000000000000007,CHURCHMAN BIBLE
3.092,0.35599999999999987,3111.0,5,C LM,49.718999999999994,7.625,1.06,0.0030000000000001137,2,0,3.83,-0.6699999999999999,5.893,1.8419999999999996,0.8390000000000001,-0.007999999999999896,CHURCHMAN BIBLE
3.0180000000000002,-0.07399999999999984,3111.5,5,C LM,46.218999999999994,-3.5,1.062,0.0020000000000000018,2,0,3.4339999999999997,-0.39600000000000035,6.502999999999999,0.6099999999999994,0.831,-0.008000000000000118,CHURCHMAN BIBLE
2.245,-0.7730000000000001,3112.0,6,C LM,42.313,-3.9059999999999917,1.05,-0.01200000000000001,2,0,3.318,-0.11599999999999966,5.957999999999999,-0.5449999999999999,0.823,-0.008000000000000007,CHURCHMAN BIBLE
1.193,-1.052,3112.5,6,C LM,36.031,-6.282000000000004,1.028,-0.02200000000000002,2,0,3.3930000000000002,0.07500000000000018,5.936,-0.021999999999999353,0.815,-0.008000000000000007,CHURCHMAN BIBLE
0.662,-0.531,3113.0,6,C LM,32.594,-3.4369999999999976,1.014,-0.014000000000000012,2,0,3.4219999999999997,0.02899999999999947,5.978,0.041999999999999815,0.8059999999999999,-0.009000000000000008,CHURCHMAN BIBLE
0.377,-0.28500000000000003,3113.5,6,C LM,37.094,4.5,1.005,-0.009000000000000119,2,0,3.697,0.27500000000000036,6.605,0.6270000000000007,0.7979999999999999,-0.008000000000000007,CHURCHMAN BIBLE
0.615,0.238,3114.0,5,C LM,40.031,2.9369999999999976,1.0270000000000001,0.02200000000000024,2,0,4.035,0.3380000000000001,6.27,-0.33500000000000085,0.79,-0.007999999999999896,CHURCHMAN BIBLE
0.672,0.05700000000000005,3114.5,5,C LM,42.5,2.469000000000001,1.057,0.029999999999999805,2,0,4.422,0.38699999999999957,5.871,-0.39899999999999913,0.782,-0.008000000000000007,CHURCHMAN BIBLE
0.648,-0.02400000000000002,3115.0,6,C LM,39.719,-2.780999999999999,1.087,0.030000000000000027,2,0,4.203,-0.21899999999999942,4.479,-1.3920000000000003,0.774,-0.008000000000000007,CHURCHMAN BIBLE
1.025,0.3769999999999999,3115.5,6,C LM,38.844,-0.875,1.109,0.02200000000000002,2,0,3.908,-0.2950000000000004,2.6860000000000004,-1.7929999999999997,0.7659999999999999,-0.008000000000000118,CHURCHMAN BIBLE
0.659,-0.3659999999999999,3116.0,6,C LM,41.718999999999994,2.874999999999993,1.107,-0.0020000000000000018,2,0,3.943,0.03500000000000014,2.32,-0.36600000000000055,0.758,-0.007999999999999896,CHURCHMAN BIBLE
1.165,0.506,3116.5,5,C LM,44.75,3.031000000000006,1.085,-0.02200000000000002,2,0,4.02,0.07699999999999951,2.937,0.617,0.75,-0.008000000000000007,CHURCHMAN BIBLE
1.8719999999999999,0.7069999999999999,3117.0,5,C LM,46.468999999999994,1.718999999999994,1.07,-0.014999999999999902,2,0,4.156000000000001,0.136000000000001,5.013,2.076,0.742,-0.008000000000000007,CHURCHMAN BIBLE
3.76,1.888,3117.5,5,C LM,51.0,4.531000000000006,1.061,-0.009000000000000119,2,0,3.8280000000000003,-0.3280000000000003,6.445,1.4320000000000004,0.7340000000000001,-0.007999999999999896,CHURCHMAN BIBLE
4.296,0.5360000000000005,3118.0,5,C LM,55.563,4.563000000000002,1.052,-0.008999999999999897,2,0,3.805,-0.02300000000000013,7.325,0.8799999999999999,0.726,-0.008000000000000118,CHURCHMAN BIBLE
3.863,-0.4330000000000003,3118.5,5,C LM,58.313,2.75,1.034,-0.018000000000000016,2,0,3.5839999999999996,-0.22100000000000053,7.465,0.13999999999999968,0.718,-0.008000000000000007,CHURCHMAN BIBLE
2.225,-1.638,3119.0,5,C LM,55.343999999999994,-2.9690000000000083,1.003,-0.03100000000000014,2,0,3.645,0.06100000000000039,7.541,0.07600000000000051,0.71,-0.008000000000000007,CHURCHMAN BIBLE
1.64,-0.5850000000000002,3119.5,5,C LM,53.313,-2.0309999999999917,0.972,-0.030999999999999917,2,0,3.6289999999999996,-0.01600000000000046,7.295,-0.24600000000000044,0.7020000000000001,-0.007999999999999896,CHURCHMAN BIBLE
1.494,-0.1459999999999999,3120.0,5,C LM,49.593999999999994,-3.7190000000000083,0.9540000000000001,-0.017999999999999905,2,0,3.727,0.09800000000000031,7.149,-0.1459999999999999,0.6940000000000001,-0.008000000000000007,CHURCHMAN BIBLE
1.828,0.3340000000000001,3120.5,5,C LM,46.718999999999994,-2.875,0.9470000000000001,-0.007000000000000006,2,0,3.617,-0.10999999999999988,7.254,0.10499999999999954,0.685,-0.009000000000000008,CHURCHMAN BIBLE
2.241,0.41300000000000003,3121.0,5,C LM,44.563,-2.1559999999999917,0.953,0.005999999999999894,2,0,3.344,-0.27300000000000013,8.013,0.7590000000000003,0.677,-0.008000000000000007,CHURCHMAN BIBLE
2.925,0.6839999999999997,3121.5,5,C LM,49.718999999999994,5.155999999999992,0.9640000000000001,0.01100000000000012,2,0,3.19,-0.15399999999999991,8.013,0.0,0.669,-0.008000000000000007,CHURCHMAN BIBLE
3.083,0.15800000000000036,3122.0,5,C LM,51.468999999999994,1.75,0.965,0.0009999999999998899,2,0,3.1519999999999997,-0.038000000000000256,7.707999999999999,-0.3050000000000006,0.6609999999999999,-0.008000000000000118,CHURCHMAN BIBLE
2.609,-0.4740000000000002,3122.5,5,C LM,50.031000000000006,-1.4379999999999882,0.97,0.0050000000000000044,2,0,3.295,0.14300000000000024,6.667999999999999,-1.04,0.653,-0.007999999999999896,CHURCHMAN BIBLE
8.857000000000001,-0.4819999999999993,2854.0,3,A1 SH,100.93799999999999,-5.875,0.542,0.009000000000000119,1,0,3.4160000000000004,-0.08399999999999963,15.312999999999999,0.09099999999999753,0.977,-0.02300000000000002,NOLAN
7.097,-1.7600000000000007,2854.5,3,A1 SH,94.375,-6.562999999999988,0.5529999999999999,0.010999999999999899,1,0,3.195,-0.22100000000000053,14.583,-0.7299999999999986,0.955,-0.02200000000000002,NOLAN
7.081,-0.016000000000000014,2855.0,3,A1 SH,89.81299999999999,-4.562000000000012,0.5539999999999999,0.0010000000000000009,1,0,2.963,-0.23199999999999976,14.11,-0.47300000000000075,0.932,-0.02299999999999991,NOLAN
6.733,-0.34800000000000075,2855.5,3,A1 SH,91.56299999999999,1.75,0.56,0.006000000000000116,1,0,2.9789999999999996,0.01599999999999957,13.189,-0.9209999999999994,0.909,-0.02300000000000002,NOLAN
6.577999999999999,-0.15500000000000025,2856.0,3,A1 SH,87.18799999999999,-4.375,0.5670000000000001,0.007000000000000006,1,0,3.16,0.1810000000000005,12.806,-0.3830000000000009,0.8859999999999999,-0.02300000000000013,NOLAN
5.569,-1.0089999999999995,2856.5,3,A1 SH,84.18799999999999,-3.0,0.569,0.0019999999999998908,1,0,3.2230000000000003,0.06300000000000017,12.253,-0.552999999999999,0.8640000000000001,-0.021999999999999797,NOLAN
4.861000000000001,-0.7079999999999993,2857.0,3,A1 SH,84.625,0.4370000000000118,0.5670000000000001,-0.0019999999999998908,1,0,3.361,0.1379999999999999,12.229000000000001,-0.023999999999999133,0.841,-0.02300000000000013,NOLAN
5.6339999999999995,0.7729999999999988,2857.5,3,A1 SH,90.31299999999999,5.687999999999988,0.581,0.013999999999999901,1,0,3.395,0.03399999999999981,13.458,1.2289999999999992,0.818,-0.02300000000000002,NOLAN
6.443,0.8090000000000002,2858.0,3,A1 SH,91.56299999999999,1.25,0.578,-0.0030000000000000027,1,0,3.076,-0.31899999999999995,17.922,4.464,0.795,-0.02299999999999991,NOLAN
6.897,0.4540000000000006,2858.5,3,A1 SH,85.625,-5.937999999999988,0.56,-0.017999999999999905,1,0,3.135,0.05899999999999972,19.177,1.254999999999999,0.773,-0.02200000000000002,NOLAN
4.6339999999999995,-2.263000000000001,2859.0,3,A1 SH,74.188,-11.436999999999998,0.5329999999999999,-0.027000000000000135,1,0,3.002,-0.133,17.827,-1.3499999999999979,0.75,-0.02300000000000002,NOLAN
3.571,-1.0629999999999993,2859.5,3,A1 SH,65.875,-8.313000000000002,0.499,-0.03399999999999992,1,0,3.16,0.15800000000000036,13.225999999999999,-4.601000000000003,0.727,-0.02300000000000002,NOLAN
2.563,-1.008,2860.0,3,A1 SH,63.625,-2.25,0.467,-0.03199999999999997,1,0,2.773,-0.387,13.013,-0.2129999999999992,0.705,-0.02200000000000002,NOLAN
3.9219999999999997,1.3589999999999995,2860.5,3,A1 SH,65.375,1.75,0.46,-0.007000000000000006,1,0,2.541,-0.2320000000000002,13.46,0.44700000000000095,0.682,-0.02299999999999991,NOLAN
3.145,-0.7769999999999997,2861.0,2,A1 SH,65.813,0.4380000000000024,0.45299999999999996,-0.007000000000000062,1,0,2.512,-0.028999999999999915,14.97,1.5099999999999998,0.659,-0.02300000000000002,NOLAN
3.31,0.16500000000000004,2861.5,2,A1 SH,64.5,-1.3130000000000024,0.441,-0.011999999999999955,1,0,2.6660000000000004,0.15400000000000036,15.245,0.2749999999999986,0.636,-0.02300000000000002,NOLAN
2.439,-0.871,2862.0,2,A1 SH,65.313,0.8130000000000024,0.426,-0.015000000000000013,1,0,2.807,0.14099999999999957,14.602,-0.6429999999999989,0.614,-0.02200000000000002,NOLAN
2.877,0.4379999999999997,2862.5,2,A1 SH,67.063,1.75,0.415,-0.01100000000000001,1,0,2.9410000000000003,0.13400000000000034,14.017000000000001,-0.5849999999999991,0.591,-0.02300000000000002,NOLAN
2.333,-0.5439999999999996,2863.0,2,A1 SH,70.25,3.1869999999999976,0.401,-0.013999999999999957,1,0,2.9810000000000003,0.040000000000000036,13.585,-0.4320000000000004,0.568,-0.02300000000000002,NOLAN
1.926,-0.40700000000000025,2863.5,2,A1 SH,72.125,1.875,0.38299999999999995,-0.01800000000000007,1,0,3.0780000000000003,0.09699999999999998,13.405999999999999,-0.17900000000000205,0.545,-0.02299999999999991,NOLAN
2.1519999999999997,0.22599999999999976,2864.0,2,A1 SH,79.563,7.438000000000002,0.35700000000000004,-0.025999999999999912,1,0,3.17,0.09199999999999964,14.205,0.7990000000000013,0.523,-0.02200000000000002,NOLAN
3.0780000000000003,0.9260000000000006,2864.5,2,A1 SH,80.563,1.0,0.332,-0.025000000000000022,1,0,3.1069999999999998,-0.06300000000000017,16.844,2.639000000000001,0.5,-0.02300000000000002,NOLAN
5.733,2.6549999999999994,2865.0,2,A1 SH,75.813,-4.75,0.31,-0.02200000000000002,1,0,3.012,-0.09499999999999975,18.242,1.3979999999999997,0.47700000000000004,-0.022999999999999965,NOLAN
6.937,1.2040000000000006,2865.5,2,A1 SH,65.625,-10.188000000000002,0.295,-0.015000000000000013,1,0,3.014,0.0019999999999997797,19.674,1.4319999999999986,0.455,-0.02200000000000002,NOLAN
7.76,0.8229999999999995,2866.0,2,A1 SH,57.25,-8.375,0.293,-0.0020000000000000018,1,0,2.971,-0.042999999999999705,19.584,-0.08999999999999986,0.43200000000000005,-0.022999999999999965,NOLAN
6.294,-1.4660000000000002,2866.5,2,A1 SH,59.625,2.375,0.292,-0.0010000000000000009,1,0,2.947,-0.02400000000000002,19.487000000000002,-0.09699999999999775,0.409,-0.023000000000000076,NOLAN
5.391,-0.9029999999999996,2867.0,2,A1 SH,62.0,2.375,0.293,0.0010000000000000009,1,0,2.787,-0.16000000000000014,18.584,-0.9030000000000022,0.386,-0.022999999999999965,NOLAN
4.007,-1.3840000000000003,2867.5,2,A1 SH,68.438,6.438000000000002,0.307,0.014000000000000012,1,0,2.807,0.020000000000000018,17.428,-1.1559999999999988,0.364,-0.02200000000000002,NOLAN
3.218,-0.7889999999999997,2868.0,2,A1 SH,71.063,2.625,0.33299999999999996,0.025999999999999968,1,0,2.838,0.03100000000000014,16.410999999999998,-1.017000000000003,0.341,-0.022999999999999965,NOLAN
2.909,-0.30900000000000016,2868.5,2,A1 SH,71.188,0.125,0.371,0.038000000000000034,1,0,2.844,0.005999999999999783,14.962,-1.448999999999998,0.318,-0.02300000000000002,NOLAN
2.838,-0.07099999999999973,2869.0,2,A1 SH,70.938,-0.25,0.419,0.04799999999999999,1,0,2.76,-0.08400000000000007,13.177,-1.7850000000000001,0.295,-0.02300000000000002,NOLAN
2.855,0.016999999999999904,2869.5,2,A1 SH,66.813,-4.125,0.46299999999999997,0.043999999999999984,1,0,2.58,-0.17999999999999972,12.282,-0.8949999999999996,0.273,-0.021999999999999964,NOLAN
2.702,-0.15300000000000002,2870.0,2,A1 SH,69.875,3.0619999999999976,0.493,0.030000000000000027,1,0,2.7030000000000003,0.12300000000000022,11.556,-0.7260000000000009,0.25,-0.02300000000000002,NOLAN
3.0260000000000002,0.3240000000000003,2870.5,2,A1 SH,73.188,3.3130000000000024,0.5,0.007000000000000006,1,0,2.795,0.09199999999999964,11.769,0.21300000000000097,0.22699999999999998,-0.02300000000000002,NOLAN
3.352,0.3259999999999996,2871.0,2,A1 SH,81.0,7.811999999999998,0.486,-0.014000000000000012,1,0,2.938,0.14300000000000024,12.322000000000001,0.5530000000000008,0.205,-0.021999999999999992,NOLAN
3.945,0.593,2871.5,2,A1 SH,82.18799999999999,1.1879999999999882,0.457,-0.02899999999999997,1,0,2.6910000000000003,-0.2469999999999999,13.144,0.8219999999999992,0.182,-0.022999999999999993,NOLAN
5.444,1.499,2872.0,2,A1 SH,82.06299999999999,-0.125,0.42100000000000004,-0.035999999999999976,1,0,2.654,-0.037000000000000366,15.21,2.0660000000000007,0.159,-0.022999999999999993,NOLAN
6.5920000000000005,1.1480000000000006,2872.5,2,A1 SH,77.375,-4.687999999999988,0.38,-0.041000000000000036,1,0,2.75,0.09600000000000009,16.358,1.1479999999999997,0.136,-0.022999999999999993,NOLAN
6.672000000000001,0.08000000000000007,2873.0,3,A1 SH,74.75,-2.625,0.341,-0.03899999999999998,1,0,2.891,0.14100000000000001,16.326,-0.03200000000000003,0.114,-0.022000000000000006,NOLAN
6.614,-0.05800000000000072,2873.5,5,A1 SH,73.688,-1.0619999999999976,0.31,-0.031000000000000028,1,0,2.9219999999999997,0.030999999999999694,17.409000000000002,1.083000000000002,0.091,-0.023000000000000007,NOLAN
7.122999999999999,0.5089999999999995,2874.0,5,A1 SH,76.25,2.5619999999999976,0.295,-0.015000000000000013,1,0,2.9810000000000003,0.05900000000000061,19.977,2.567999999999998,0.068,-0.022999999999999993,NOLAN
10.693,3.5700000000000003,2874.5,2,A1 SH,73.938,-2.3119999999999976,0.301,0.006000000000000005,1,0,3.065,0.08399999999999963,21.143,1.1660000000000004,0.045,-0.023000000000000007,NOLAN
8.346,-2.3469999999999995,2875.0,3,A1 SH,75.5,1.5619999999999976,0.32299999999999995,0.021999999999999964,1,0,3.133,0.06800000000000006,20.17,-0.972999999999999,0.023,-0.022,NOLAN
5.702999999999999,-2.6430000000000007,2875.5,5,A1 LM,77.938,2.4380000000000024,0.35,0.027000000000000024,2,1,3.32,0.18699999999999983,16.27,-3.900000000000002,1.0,0.977,NOLAN
1.07,-4.632999999999999,2876.0,5,A1 LM,85.75,7.811999999999998,0.384,0.03400000000000003,2,0,3.662,0.3420000000000001,13.579,-2.690999999999999,0.983,-0.017000000000000015,NOLAN
0.9690000000000001,-0.10099999999999998,2876.5,5,A1 LM,81.875,-3.875,0.43799999999999994,0.05399999999999994,2,0,4.394,0.7320000000000002,9.822000000000001,-3.7569999999999997,0.966,-0.017000000000000015,NOLAN
1.062,0.09299999999999997,2877.0,8,A1 LM,75.125,-6.75,0.518,0.08000000000000007,2,0,4.562,0.16800000000000015,7.629,-2.1930000000000014,0.948,-0.018000000000000016,NOLAN
0.67,-0.392,2877.5,8,A1 LM,73.375,-1.75,0.614,0.09599999999999997,2,0,4.894,0.33199999999999985,6.898,-0.7309999999999999,0.9309999999999999,-0.017000000000000015,NOLAN
0.442,-0.22800000000000004,2878.0,8,A1 LM,79.938,6.563000000000002,0.696,0.08199999999999996,2,0,5.121,0.2270000000000003,6.442,-0.4559999999999995,0.914,-0.016999999999999904,NOLAN
0.54,0.09800000000000003,2878.5,8,A1 LM,89.5,9.561999999999998,0.7490000000000001,0.05300000000000016,2,0,5.098,-0.023000000000000576,6.54,0.09799999999999986,0.897,-0.017000000000000015,NOLAN
1.25,0.71,2879.0,6,A1 LM,85.81299999999999,-3.687000000000012,0.767,0.017999999999999905,2,0,5.008,-0.08999999999999986,6.905,0.3650000000000002,0.879,-0.018000000000000016,NOLAN
2.104,0.8540000000000001,2879.5,6,A1 LM,75.563,-10.249999999999986,0.7509999999999999,-0.016000000000000125,2,0,4.695,-0.3129999999999997,7.075,0.16999999999999993,0.862,-0.017000000000000015,NOLAN
2.47,0.3660000000000001,2880.0,5,A1 LM,60.156000000000006,-15.406999999999996,0.7240000000000001,-0.026999999999999802,2,0,4.359,-0.3360000000000003,8.125,1.0499999999999998,0.845,-0.017000000000000015,NOLAN
2.639,0.1689999999999996,2880.5,5,A1 LM,55.938,-4.2180000000000035,0.703,-0.02100000000000013,2,0,3.91,-0.44899999999999984,9.324,1.1989999999999998,0.828,-0.017000000000000015,NOLAN
2.932,0.29300000000000015,2881.0,6,A1 LM,55.063,-0.875,0.685,-0.017999999999999905,2,0,3.4610000000000003,-0.44899999999999984,10.984000000000002,1.660000000000002,0.81,-0.017999999999999905,NOLAN
4.265,1.3329999999999997,2881.5,4,A1 LM,58.843999999999994,3.7809999999999917,0.6579999999999999,-0.027000000000000135,2,0,3.4339999999999997,-0.02700000000000058,11.75,0.7659999999999982,0.7929999999999999,-0.017000000000000126,NOLAN
4.477,0.21200000000000063,2882.0,4,A1 LM,55.906000000000006,-2.937999999999988,0.622,-0.03599999999999992,2,0,3.4730000000000003,0.03900000000000059,11.734000000000002,-0.015999999999998238,0.7759999999999999,-0.017000000000000015,NOLAN
3.5580000000000003,-0.919,2882.5,4,A1 LM,54.781000000000006,-1.125,0.5760000000000001,-0.04599999999999993,2,0,3.412,-0.06100000000000039,11.383,-0.35100000000000264,0.759,-0.016999999999999904,NOLAN
2.147,-1.4110000000000005,2883.0,4,A1 LM,56.375,1.593999999999994,0.53,-0.04600000000000004,2,0,3.5269999999999997,0.11499999999999977,10.89,-0.49299999999999855,0.741,-0.018000000000000016,NOLAN
2.5869999999999997,0.43999999999999995,2883.5,6,A1 LM,65.125,8.75,0.498,-0.03200000000000003,2,0,3.424,-0.10299999999999976,11.329,0.43900000000000006,0.7240000000000001,-0.016999999999999904,NOLAN
